,game,model,experiment,episode,metric,value
10241,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_4,Played,1.0
10242,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_5,Played,1.0
10243,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_6,Played,1.0
10244,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_7,Played,1.0
10245,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_8,Played,1.0
10246,taboo,openchat_3.5-t0.5--openchat_3.5-t0.5,2_low_en,episode_9,Played,1.0
10247,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_0,Played,1.0
10248,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_1,Played,0.0
10249,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_2,Played,0.0
10250,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_3,Played,0.0
10251,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_4,Played,0.0
10252,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_5,Played,1.0
10253,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_6,Played,1.0
10254,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_7,Played,1.0
10255,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_8,Played,1.0
10256,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_no_clue_no_critic,episode_9,Played,1.0
10257,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_0,Played,0.0
10258,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_1,Played,1.0
10259,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_10,Played,1.0
10260,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_11,Played,1.0
10261,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_12,Played,0.0
10262,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_13,Played,0.0
10263,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_14,Played,0.0
10264,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_15,Played,0.0
10265,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_16,Played,1.0
10266,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_17,Played,0.0
10267,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_18,Played,1.0
10268,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_19,Played,1.0
10269,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_2,Played,1.0
10270,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_3,Played,0.0
10271,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_4,Played,0.0
10272,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_5,Played,1.0
10273,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_6,Played,1.0
10274,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_7,Played,1.0
10275,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_8,Played,1.0
10276,wordle,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_no_clue_no_critic,episode_9,Played,0.0
10277,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_0,Played,1.0
10278,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_1,Played,0.0
10279,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_2,Played,0.0
10280,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_3,Played,0.0
10281,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_4,Played,1.0
10282,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_5,Played,1.0
10283,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_6,Played,1.0
10284,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_7,Played,0.0
10285,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_8,Played,0.0
10286,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_no_critic,episode_9,Played,0.0
10287,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_0,Played,0.0
10288,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_1,Played,0.0
10289,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_10,Played,0.0
10290,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_11,Played,0.0
10291,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_12,Played,1.0
10292,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_13,Played,1.0
10293,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_14,Played,1.0
10294,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_15,Played,0.0
10295,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_16,Played,0.0
10296,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_17,Played,0.0
10297,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_18,Played,0.0
10298,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_19,Played,0.0
10299,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_2,Played,1.0
10300,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_3,Played,0.0
10301,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_4,Played,0.0
10302,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_5,Played,0.0
10303,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_6,Played,1.0
10304,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_7,Played,1.0
10305,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_8,Played,1.0
10306,wordle_withclue,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_no_critic,episode_9,Played,1.0
10307,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_0,Played,0.0
10308,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_1,Played,1.0
10309,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_2,Played,0.0
10310,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_3,Played,0.0
10311,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_4,Played,1.0
10312,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_5,Played,0.0
10313,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_6,Played,0.0
10314,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_7,Played,0.0
10315,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_8,Played,0.0
10316,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,0_high_frequency_words_clue_with_critic,episode_9,Played,0.0
10317,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_0,Played,0.0
10318,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_1,Played,0.0
10319,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_10,Played,0.0
10320,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_11,Played,0.0
10321,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_12,Played,0.0
10322,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_13,Played,0.0
10323,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_14,Played,0.0
10324,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_15,Played,0.0
10325,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_16,Played,0.0
10326,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_17,Played,0.0
10327,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_18,Played,1.0
10328,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_19,Played,0.0
10329,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_2,Played,0.0
10330,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_3,Played,0.0
10331,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_4,Played,0.0
10332,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_5,Played,0.0
10333,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_6,Played,1.0
10334,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_7,Played,0.0
10335,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_8,Played,1.0
10336,wordle_withcritic,openchat_3.5-t0.5--openchat_3.5-t0.5,1_medium_frequency_words_clue_with_critic,episode_9,Played,0.0
10337,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_0,Played,0.0
10338,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_1,Played,0.0
10339,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_10,Played,0.0
10340,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_11,Played,0.0
10341,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_12,Played,0.0
10342,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_13,Played,0.0
10343,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_14,Played,1.0
10344,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_15,Played,0.0
10345,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_16,Played,0.0
10346,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_17,Played,0.0
10347,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_18,Played,0.0
10348,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_19,Played,0.0
10349,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_2,Played,0.0
10350,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_3,Played,0.0
10351,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_4,Played,0.0
10352,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_5,Played,0.0
10353,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_6,Played,0.0
10354,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_7,Played,1.0
10355,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_8,Played,0.0
10356,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_compact_grids,episode_9,Played,0.0
10357,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_0,Played,0.0
10358,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_1,Played,0.0
10359,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_10,Played,0.0
10360,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_11,Played,0.0
10361,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_12,Played,0.0
10362,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_13,Played,0.0
10363,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_14,Played,0.0
10364,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_15,Played,0.0
10365,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_16,Played,0.0
10366,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_17,Played,0.0
10367,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_18,Played,0.0
10368,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_19,Played,0.0
10369,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_2,Played,0.0
10370,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_3,Played,0.0
10371,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_4,Played,0.0
10372,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_5,Played,0.0
10373,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_6,Played,0.0
10374,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_7,Played,0.0
10375,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_8,Played,0.0
10376,imagegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_random_grids,episode_9,Played,0.0
10377,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_0,Played,0.0
10378,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_1,Played,0.0
10379,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_2,Played,0.0
10380,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_3,Played,0.0
10381,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_4,Played,0.0
10382,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_5,Played,1.0
10383,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_6,Played,1.0
10384,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_7,Played,0.0
10385,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_8,Played,0.0
10386,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,0_travel-booking,episode_9,Played,0.0
10387,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_0,Played,1.0
10388,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_1,Played,0.0
10389,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_2,Played,0.0
10390,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_3,Played,1.0
10391,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_4,Played,0.0
10392,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_5,Played,1.0
10393,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_6,Played,1.0
10394,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_7,Played,0.0
10395,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_8,Played,0.0
10396,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,1_job-interview,episode_9,Played,0.0
10397,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_0,Played,0.0
10398,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_1,Played,0.0
10399,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_2,Played,0.0
10400,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_3,Played,0.0
10401,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_4,Played,1.0
10402,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_5,Played,0.0
10403,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_6,Played,1.0
10404,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_7,Played,0.0
10405,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_8,Played,1.0
10406,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,2_restaurant,episode_9,Played,0.0
10407,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_0,Played,0.0
10408,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_1,Played,0.0
10409,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_2,Played,1.0
10410,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_3,Played,0.0
10411,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_4,Played,1.0
10412,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_5,Played,1.0
10413,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_6,Played,0.0
10414,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_7,Played,0.0
10415,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_8,Played,0.0
10416,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,3_things-places,episode_9,Played,1.0
10417,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_0,Played,0.0
10418,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_1,Played,0.0
10419,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_2,Played,1.0
10420,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_3,Played,0.0
10421,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_4,Played,1.0
10422,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_5,Played,0.0
10423,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Played,0.0
10424,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Played,1.0
10425,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Played,0.0
10426,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Played,0.0
10427,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Played,1.0
10428,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Played,0.0
10429,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Played,1.0
10430,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Played,1.0
10431,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Played,1.0
10432,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Played,1.0
10433,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Played,1.0
10434,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Played,1.0
10435,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Played,1.0
10436,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Played,1.0
10437,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Played,1.0
10438,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Played,1.0
10439,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Played,1.0
10440,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Played,1.0
10441,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Played,1.0
10442,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Played,1.0
10443,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_23,Played,1.0
10444,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_24,Played,1.0
10445,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_25,Played,0.0
10446,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_26,Played,1.0
10447,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_27,Played,1.0
10448,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_28,Played,1.0
10449,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_29,Played,1.0
10450,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_3,Played,1.0
10451,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_4,Played,1.0
10452,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_5,Played,1.0
10453,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Played,1.0
10454,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Played,0.0
10455,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Played,1.0
10456,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Played,1.0
10457,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Played,1.0
10458,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Played,0.0
10459,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Played,1.0
10460,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Played,1.0
10461,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Played,1.0
10462,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Played,1.0
10463,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Played,1.0
10464,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Played,1.0
10465,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Played,1.0
10466,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Played,1.0
10467,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Played,1.0
10468,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Played,1.0
10469,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Played,1.0
10470,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Played,1.0
10471,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Played,1.0
10472,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_22,Played,0.0
10473,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_23,Played,0.0
10474,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_24,Played,1.0
10475,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_25,Played,1.0
10476,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_26,Played,1.0
