,game,model,experiment,episode,metric,value
9092,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Lose,0.0
9093,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Success,0.0
9094,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Count,7.0
9095,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Parsed Request Count,2.0
9096,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Violated Request Count,5.0
9097,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Success Ratio,0.29
9098,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Main Score,
9099,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,repeats guess,
9100,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_18,total guess repetitions,
9101,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Aborted,0.0
9102,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Lose,1.0
9103,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Success,0.0
9104,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Count,7.0
9105,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Parsed Request Count,6.0
9106,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Violated Request Count,1.0
9107,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Success Ratio,0.86
9108,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Main Score,0.0
9109,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,repeats guess,1.0
9110,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_19,total guess repetitions,4.0
9111,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Aborted,0.0
9112,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Lose,1.0
9113,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Success,0.0
9114,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Count,6.0
9115,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,6.0
9116,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,0.0
9117,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,1.0
9118,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Main Score,0.0
9119,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,repeats guess,1.0
9120,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,3.0
9121,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Aborted,0.0
9122,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Lose,1.0
9123,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Success,0.0
9124,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Count,6.0
9125,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,6.0
9126,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,0.0
9127,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,1.0
9128,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Main Score,0.0
9129,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,repeats guess,1.0
9130,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,4.0
9131,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
9132,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Lose,1.0
9133,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Success,0.0
9134,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Count,8.0
9135,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,6.0
9136,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,2.0
9137,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,0.75
9138,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Main Score,0.0
9139,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,repeats guess,1.0
9140,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,1.0
9141,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Aborted,1.0
9142,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
9143,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Success,0.0
9144,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Count,5.0
9145,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,1.0
9146,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,4.0
9147,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,0.2
9148,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Main Score,
9149,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,repeats guess,
9150,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,
9151,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Aborted,1.0
9152,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Lose,0.0
9153,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Success,0.0
9154,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Count,4.0
9155,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,1.0
9156,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,3.0
9157,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,0.25
9158,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Main Score,
9159,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,repeats guess,
9160,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,
9161,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
9162,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
9163,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Success,0.0
9164,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Count,8.0
9165,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
9166,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,2.0
9167,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,0.75
9168,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
9169,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,repeats guess,0.0
9170,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,0.0
9171,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
9172,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,1.0
9173,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Success,0.0
9174,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Count,6.0
9175,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,6.0
9176,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
9177,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
9178,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Main Score,0.0
9179,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,repeats guess,1.0
9180,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,4.0
9181,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
9182,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Lose,1.0
9183,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Success,0.0
9184,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Count,7.0
9185,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,6.0
9186,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,1.0
9187,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,0.86
9188,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,Main Score,0.0
9189,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,repeats guess,1.0
9190,wordle,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,2.0
9191,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Aborted,1.0
9192,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Lose,0.0
9193,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Success,0.0
9194,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Request Count,3.0
9195,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Parsed Request Count,0.0
9196,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Violated Request Count,3.0
9197,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Request Success Ratio,0.0
9198,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,Main Score,
9199,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,repeats guess,
9200,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_0,total guess repetitions,
9201,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Aborted,1.0
9202,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Lose,0.0
9203,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Success,0.0
9204,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Request Count,6.0
9205,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Parsed Request Count,1.0
9206,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Violated Request Count,5.0
9207,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Request Success Ratio,0.17
9208,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,Main Score,
9209,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,repeats guess,
9210,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_1,total guess repetitions,
9211,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Aborted,0.0
9212,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Lose,1.0
9213,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Success,0.0
9214,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Request Count,10.0
9215,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Parsed Request Count,6.0
9216,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Violated Request Count,4.0
9217,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Request Success Ratio,0.6
9218,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,Main Score,0.0
9219,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,repeats guess,1.0
9220,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_2,total guess repetitions,2.0
9221,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Aborted,0.0
9222,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Lose,1.0
9223,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Success,0.0
9224,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Request Count,7.0
9225,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Parsed Request Count,6.0
9226,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Violated Request Count,1.0
9227,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Request Success Ratio,0.86
9228,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,Main Score,0.0
9229,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,repeats guess,1.0
9230,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_3,total guess repetitions,4.0
9231,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Aborted,1.0
9232,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Lose,0.0
9233,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Success,0.0
9234,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Request Count,14.0
9235,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Parsed Request Count,5.0
9236,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Violated Request Count,9.0
9237,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Request Success Ratio,0.36
9238,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,Main Score,
9239,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,repeats guess,
9240,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_4,total guess repetitions,
9241,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Aborted,1.0
9242,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Lose,0.0
9243,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Success,0.0
9244,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Request Count,3.0
9245,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Parsed Request Count,0.0
9246,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Violated Request Count,3.0
9247,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Request Success Ratio,0.0
9248,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,Main Score,
9249,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,repeats guess,
9250,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_5,total guess repetitions,
9251,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Aborted,1.0
9252,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Lose,0.0
9253,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Success,0.0
9254,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Request Count,3.0
9255,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Parsed Request Count,0.0
9256,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Violated Request Count,3.0
9257,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Request Success Ratio,0.0
9258,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,Main Score,
9259,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,repeats guess,
9260,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_6,total guess repetitions,
9261,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Aborted,1.0
9262,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Lose,0.0
9263,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Success,0.0
9264,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Request Count,9.0
9265,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Parsed Request Count,4.0
9266,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Violated Request Count,5.0
9267,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Request Success Ratio,0.44
9268,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,Main Score,
9269,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,repeats guess,
9270,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_7,total guess repetitions,
9271,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Aborted,1.0
9272,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Lose,0.0
9273,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Success,0.0
9274,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Request Count,7.0
9275,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Parsed Request Count,4.0
9276,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Violated Request Count,3.0
9277,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Request Success Ratio,0.57
9278,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,Main Score,
9279,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,repeats guess,
9280,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_8,total guess repetitions,
9281,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Aborted,1.0
9282,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Lose,0.0
9283,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Success,0.0
9284,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Request Count,3.0
9285,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Parsed Request Count,0.0
9286,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Violated Request Count,3.0
9287,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Request Success Ratio,0.0
9288,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,Main Score,
9289,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,repeats guess,
9290,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,0_high_frequency_words_clue_no_critic,episode_9,total guess repetitions,
9291,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_clue_no_critic,episode_0,Aborted,1.0
9292,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_clue_no_critic,episode_0,Lose,0.0
9293,wordle_withclue,openchat_3.5-t1.0--openchat_3.5-t1.0,1_medium_frequency_words_clue_no_critic,episode_0,Success,0.0
